Time	Type	R/W	AP/DP	Register	Request byte	ACK	WData	WData details
3.62269496	Operation	read	AccessPort	DRW	0x9F	OK	0x002A003B	
3.62274462	Operation	read	AccessPort	DRW	0x9F	OK	0x9816A905	
3.62279426	Operation	read	AccessPort	DRW	0x9F	OK	0xFF22F7FF	
3.62284390	Operation	read	AccessPort	DRW	0x9F	OK	0x98020004	
3.62289356	Operation	read	AccessPort	DRW	0x9F	OK	0x60012100	
3.62294320	Operation	read	AccessPort	DRW	0x9F	OK	0x60449802	
3.62299670	Operation	read	AccessPort	DRW	0x9F	OK	0x30089803	
3.62304634	Operation	read	AccessPort	DRW	0x9F	OK	0x98029003	
3.62309598	Operation	read	AccessPort	DRW	0x9F	OK	0x90023008	
3.62314564	Operation	read	AccessPort	DRW	0x9F	OK	0x1E7619ED	
3.62319528	Operation	read	AccessPort	DRW	0x9F	OK	0x2400D02A	
3.62324496	Operation	read	AccessPort	DRW	0x9F	OK	0x9001A804	
3.62329458	Operation	read	AccessPort	DRW	0x9F	OK	0x98189000	
3.62334426	Operation	read	AccessPort	DRW	0x9F	OK	0x003A69C3	
3.62339388	Operation	read	AccessPort	DRW	0x9F	OK	0x98160029	
3.62344354	Operation	read	AccessPort	DRW	0x9F	OK	0xFF63F7FF	
3.62349318	Operation	read	AccessPort	DRW	0x9F	OK	0xD1032800	
3.62354284	Operation	read	AccessPort	DRW	0x9F	OK	0x21019802	
3.62359248	Operation	read	AccessPort	DRW	0x9F	OK	0xE7E56001	
3.62364214	Operation	read	AccessPort	DRW	0x9F	OK	0x68009803	
3.62369178	Operation	read	AccessPort	DRW	0x9F	OK	0xD1D40781	
3.62374142	Operation	read	AccessPort	DRW	0x9F	OK	0x68499903	
3.62379110	Operation	read	AccessPort	DRW	0x9F	OK	0x68929A18	
3.62384072	Operation	read	AccessPort	DRW	0x9F	OK	0x68DB9B18	
3.62389040	Operation	read	AccessPort	DRW	0x9F	OK	0x581018D2	
3.62394002	Operation	read	AccessPort	DRW	0x9F	OK	0x42889004	
3.62399354	Operation	read	AccessPort	DRW	0x9F	OK	0x9802D0C9	
3.62404316	Operation	read	AccessPort	DRW	0x9F	OK	0xE7EB2102	
3.62409282	Operation	read	AccessPort	DRW	0x9F	OK	0x003B9600	
3.62414246	Operation	read	AccessPort	DRW	0x9F	OK	0xA905002A	
3.62419212	Operation	read	AccessPort	DRW	0x9F	OK	0xF7FF9816	
3.62424176	Operation	read	AccessPort	DRW	0x9F	OK	0x0004FEE9	
3.62429142	Operation	read	AccessPort	DRW	0x9F	OK	0x60849817	
3.62434106	Operation	read	AccessPort	DRW	0x9F	OK	0x21009817	
3.62439070	Operation	read	AccessPort	DRW	0x9F	OK	0xB0196001	
3.62444036	Operation	read	AccessPort	DRW	0x9F	OK	0xB538BDF0	
3.62449000	Operation	read	AccessPort	DRW	0x9F	OK	0x0011000C	
3.62453968	Operation	read	AccessPort	DRW	0x9F	OK	0x690A694B	
3.62458930	Operation	read	AccessPort	DRW	0x9F	OK	0x68C9688D	
3.62463896	Operation	read	AccessPort	DRW	0x9F	OK	0xF7FF1869	
3.62468860	Operation	read	AccessPort	DRW	0x9F	OK	0x60A0FEFA	
3.62473828	Operation	read	AccessPort	DRW	0x9F	OK	0x60202000	
3.62478790	Operation	read	AccessPort	DRW	0x9F	OK	0xB530BD31	
3.62483756	Operation	read	AccessPort	DRW	0x9F	OK	0x000CB083	
3.62488720	Operation	read	AccessPort	DRW	0x9F	OK	0x00220011	
3.62493686	Operation	read	AccessPort	DRW	0x9F	OK	0x9201320C	
3.62499034	Operation	read	AccessPort	DRW	0x9F	OK	0x32080022	
3.62504000	Operation	read	AccessPort	DRW	0x9F	OK	0x694B9200	
3.62508966	Operation	read	AccessPort	DRW	0x9F	OK	0x688D690A	
3.62513928	Operation	read	AccessPort	DRW	0x9F	OK	0x186968C9	
3.62518894	Operation	read	AccessPort	DRW	0x9F	OK	0xFF1DF7FF	
3.62523858	Operation	read	AccessPort	DRW	0x9F	OK	0xBD376020	
3.62528826	Operation	read	AccessPort	DRW	0x9F	OK	0xB087B530	
3.62533788	Operation	read	AccessPort	DRW	0x9F	OK	0x000C0005	
3.62538756	Operation	read	AccessPort	DRW	0x9F	OK	0x90006810	
3.62543718	Operation	read	AccessPort	DRW	0x9F	OK	0x68D16890	
3.62548684	Operation	read	AccessPort	DRW	0x9F	OK	0x90011840	
3.62553648	Operation	read	AccessPort	DRW	0x9F	OK	0x08406910	
3.62558614	Operation	read	AccessPort	DRW	0x9F	OK	0x69509002	
3.62563578	Operation	read	AccessPort	DRW	0x9F	OK	0x69909003	
3.62568544	Operation	read	AccessPort	DRW	0x9F	OK	0x69D09004	
3.62573508	Operation	read	AccessPort	DRW	0x9F	OK	0x46689005	
3.62578472	Operation	read	AccessPort	DRW	0x9F	OK	0xF872F000	
3.62583438	Operation	read	AccessPort	DRW	0x9F	OK	0xD1032800	
3.62588402	Operation	read	AccessPort	DRW	0x9F	OK	0x00284669	
3.62593370	Operation	read	AccessPort	DRW	0x9F	OK	0xFEE6F7FF	
3.62599104	Operation	read	AccessPort	DRW	0x9F	OK	0x60A19900	
3.62604066	Operation	read	AccessPort	DRW	0x9F	OK	0xB0076020	
3.62609032	Operation	read	AccessPort	DRW	0x9F	OK	0xB510BD30	
3.62613996	Operation	read	AccessPort	DRW	0x9F	OK	0x0010000C	
3.62618962	Operation	read	AccessPort	DRW	0x9F	OK	0x698269C3	
3.62623926	Operation	read	AccessPort	DRW	0x9F	OK	0x69006941	
3.62628892	Operation	read	AccessPort	DRW	0x9F	OK	0xF8CBF000	
3.62633856	Operation	read	AccessPort	DRW	0x9F	OK	0xBD106020	
3.62638822	Operation	read	AccessPort	DRW	0x9F	OK	0x000CB510	
3.62643786	Operation	read	AccessPort	DRW	0x9F	OK	0xF8F7F000	
3.62648750	Operation	read	AccessPort	DRW	0x9F	OK	0xB510E003	
3.62653716	Operation	read	AccessPort	DRW	0x9F	OK	0xF000000C	
3.62658680	Operation	read	AccessPort	DRW	0x9F	OK	0x60E0F92F	
3.62663648	Operation	read	AccessPort	DRW	0x9F	OK	0xD5022800	
3.62668610	Operation	read	AccessPort	DRW	0x9F	OK	0x43C02000	
3.62673576	Operation	read	AccessPort	DRW	0x9F	OK	0x2000E000	
3.62678540	Operation	read	AccessPort	DRW	0x9F	OK	0xBD106020	
3.62683506	Operation	read	AccessPort	DRW	0x9F	OK	0xF000B580	
3.62688470	Operation	read	AccessPort	DRW	0x9F	OK	0xBD01F8DD	
3.62693436	Operation	read	AccessPort	DRW	0x9F	OK	0x0004B570	
3.62698800	Operation	read	AccessPort	DRW	0x9F	OK	0xE025000E	
3.62703768	Operation	read	AccessPort	DRW	0x9F	OK	0x00200032	
3.62708730	Operation	read	AccessPort	DRW	0x9F	OK	0xFFA3F7FF	
3.62713696	Operation	read	AccessPort	DRW	0x9F	OK	0x0032E01C	
3.62718660	Operation	read	AccessPort	DRW	0x9F	OK	0xF7FF0020	
3.62723626	Operation	read	AccessPort	DRW	0x9F	OK	0xE017FF2F	
3.62728590	Operation	read	AccessPort	DRW	0x9F	OK	0x00200032	
3.62733556	Operation	read	AccessPort	DRW	0x9F	OK	0xFF8BF7FF	
3.62738520	Operation	read	AccessPort	DRW	0x9F	OK	0x0032E012	
3.62743486	Operation	read	AccessPort	DRW	0x9F	OK	0xF7FF0020	
3.62748450	Operation	read	AccessPort	DRW	0x9F	OK	0xE00DFFA7	
3.62753414	Operation	read	AccessPort	DRW	0x9F	OK	0x00200032	
3.62758380	Operation	read	AccessPort	DRW	0x9F	OK	0xFFC3F7FF	
3.62763344	Operation	read	AccessPort	DRW	0x9F	OK	0x0032E008	
3.62768312	Operation	read	AccessPort	DRW	0x9F	OK	0xF7FF0020	
3.62773274	Operation	read	AccessPort	DRW	0x9F	OK	0xE003FFC9	
3.62778242	Operation	read	AccessPort	DRW	0x9F	OK	0x00200032	
3.62783204	Operation	read	AccessPort	DRW	0x9F	OK	0xFFC9F7FF	
3.62788170	Operation	read	AccessPort	DRW	0x9F	OK	0x0020002E	
3.62793134	Operation	read	AccessPort	DRW	0x9F	OK	0xFFD2F7FF	
3.62798486	Operation	read	AccessPort	DRW	0x9F	OK	0x28006AF0	
3.62803448	Operation	read	AccessPort	DRW	0x9F	OK	0x6A31D0F9	
3.62808414	Operation	read	AccessPort	DRW	0x9F	OK	0x4A0A6A75	
3.62813378	Operation	read	AccessPort	DRW	0x9F	OK	0x2200600A	
3.62818344	Operation	read	AccessPort	DRW	0x9F	OK	0x1E4062F2	
3.62823308	Operation	read	AccessPort	DRW	0x9F	OK	0xD8EF2809	
3.62828274	Operation	read	AccessPort	DRW	0x9F	OK	0x5612A201	
3.62833238	Operation	read	AccessPort	DRW	0x9F	OK	0xBF004497	
3.62838202	Operation	read	AccessPort	DRW	0x9F	OK	0xD89E940A	
3.62843170	Operation	read	AccessPort	DRW	0x9F	OK	0xC6BCB2D8	
3.62848132	Operation	read	AccessPort	DRW	0x9F	OK	0x0032A8D0	
3.62853100	Operation	read	AccessPort	DRW	0x9F	OK	0xF7FF0020	
3.62858062	Operation	read	AccessPort	DRW	0x9F	OK	0xE7E1FECB	
3.62863030	Operation	read	AccessPort	DRW	0x9F	OK	0x7FFFFFFF	
3.62867992	Operation	read	AccessPort	DRW	0x9F	OK	0xB086B5F1	
3.62872958	Operation	read	AccessPort	DRW	0x9F	OK	0x68446807	
3.62877922	Operation	read	AccessPort	DRW	0x9F	OK	0x28100E20	
3.62882888	Operation	read	AccessPort	DRW	0x9F	OK	0x0220D104	
3.62887852	Operation	read	AccessPort	DRW	0x9F	OK	0x24800A00	
3.62892816	Operation	read	AccessPort	DRW	0x9F	OK	0x43040424	
3.62898166	Operation	read	AccessPort	DRW	0x9F	OK	0x90032000	
3.62903130	Operation	read	AccessPort	DRW	0x9F	OK	0x21074668	
3.62908096	Operation	read	AccessPort	DRW	0x9F	OK	0x20037201	
3.62913060	Operation	read	AccessPort	DRW	0x9F	OK	0x98069001	
3.62918024	Operation	read	AccessPort	DRW	0x9F	OK	0x08856880	
3.62922992	Operation	read	AccessPort	DRW	0x9F	OK	0xE00B4E70	
3.62927954	Operation	read	AccessPort	DRW	0x9F	OK	0x21064668	
3.62932922	Operation	read	AccessPort	DRW	0x9F	OK	0x20027201	
3.62937884	Operation	read	AccessPort	DRW	0x9F	OK	0x006D9001	
3.62942850	Operation	read	AccessPort	DRW	0x9F	OK	0x1F3F6838	
3.62947814	Operation	read	AccessPort	DRW	0x9F	OK	0x1F3F6838	
3.62952780	Operation	read	AccessPort	DRW	0x9F	OK	0x90032001	
3.62957744	Operation	read	AccessPort	DRW	0x9F	OK	0x90002000	
3.62962710	Operation	read	AccessPort	DRW	0x9F	OK	0x70302070	
3.62967674	Operation	read	AccessPort	DRW	0x9F	OK	0xD03F2D00	
3.62972640	Operation	read	AccessPort	DRW	0x9F	OK	0x99012001	
3.62977604	Operation	read	AccessPort	DRW	0x9F	OK	0x90044088	
3.62982568	Operation	read	AccessPort	DRW	0x9F	OK	0x1D3F6838	
3.62987534	Operation	read	AccessPort	DRW	0x9F	OK	0x7A094669	
3.62992498	Operation	read	AccessPort	DRW	0x9F	OK	0x0C2171F1	
3.62997850	Operation	read	AccessPort	DRW	0x9F	OK	0x0A2171B1	
3.63002812	Operation	read	AccessPort	DRW	0x9F	OK	0x71347171	
3.63007780	Operation	read	AccessPort	DRW	0x9F	OK	0x72F10E01	
3.63012742	Operation	read	AccessPort	DRW	0x9F	OK	0x72B10C01	
3.63017708	Operation	read	AccessPort	DRW	0x9F	OK	0x72710A01	
3.63022672	Operation	read	AccessPort	DRW	0x9F	OK	0x98017230	
3.63027638	Operation	read	AccessPort	DRW	0x9F	OK	0xD1082803	
3.63032602	Operation	read	AccessPort	DRW	0x9F	OK	0x1D3F6838	
3.63037568	Operation	read	AccessPort	DRW	0x9F	OK	0x73F10E01	
3.63042532	Operation	read	AccessPort	DRW	0x9F	OK	0x73B10C01	
3.63047496	Operation	read	AccessPort	DRW	0x9F	OK	0x73710A01	
3.63052462	Operation	read	AccessPort	DRW	0x9F	OK	0x20807330	
3.63057426	Operation	read	AccessPort	DRW	0x9F	OK	0xF0007030	
3.63062394	Operation	read	AccessPort	DRW	0x9F	OK	0x7830F847	
3.63067356	Operation	read	AccessPort	DRW	0x9F	OK	0xD5FA0601	
3.63072324	Operation	read	AccessPort	DRW	0x9F	OK	0xD5050681	
3.63077286	Operation	read	AccessPort	DRW	0x9F	OK	0x28009803	
3.63082252	Operation	read	AccessPort	DRW	0x9F	OK	0x2000D0C0	
3.63087216	Operation	read	AccessPort	DRW	0x9F	OK	0xE00743C0	
3.63092182	Operation	read	AccessPort	DRW	0x9F	OK	0xD50206C1	
3.63097530	Operation	read	AccessPort	DRW	0x9F	OK	0x43C02001	
3.63102496	Operation	read	AccessPort	DRW	0x9F	OK	0x07C0E002	
3.63107460	Operation	read	AccessPort	DRW	0x9F	OK	0x2004D504	
3.63112426	Operation	read	AccessPort	DRW	0x9F	OK	0x98069000	
3.63117390	Operation	read	AccessPort	DRW	0x9F	OK	0xE0036004	
3.63122354	Operation	read	AccessPort	DRW	0x9F	OK	0x18249804	
3.63127322	Operation	read	AccessPort	DRW	0x9F	OK	0xD1C31E6D	
3.63132284	Operation	read	AccessPort	DRW	0x9F	OK	0xB0079800	
3.63137252	Operation	read	AccessPort	DRW	0x9F	OK	0xB570BDF0	
3.63142214	Operation	read	AccessPort	DRW	0x9F	OK	0x0E082400	
3.63147182	Operation	read	AccessPort	DRW	0x9F	OK	0xD1042810	
3.63152144	Operation	read	AccessPort	DRW	0x9F	OK	0x0A000208	
3.63157110	Operation	read	AccessPort	DRW	0x9F	OK	0x04092180	
3.63162074	Operation	read	AccessPort	DRW	0x9F	OK	0x4D404301	
3.63167040	Operation	read	AccessPort	DRW	0x9F	OK	0x70282070	
3.63172004	Operation	read	AccessPort	DRW	0x9F	OK	0x71E82009	
3.63176970	Operation	read	AccessPort	DRW	0x9F	OK	0x71A80C08	
3.63181934	Operation	read	AccessPort	DRW	0x9F	OK	0x71680A08	
3.63186898	Operation	read	AccessPort	DRW	0x9F	OK	0x26807129	
3.63191866	Operation	read	AccessPort	DRW	0x9F	OK	0xF000702E	
3.63196828	Operation	read	AccessPort	DRW	0x9F	OK	0x7828F811	
3.63202176	Operation	read	AccessPort	DRW	0x9F	OK	0xD0FA4230	
3.63207144	Operation	read	AccessPort	DRW	0x9F	OK	0xD5010681	
3.63212106	Operation	read	AccessPort	DRW	0x9F	OK	0xE00743E4	
3.63217074	Operation	read	AccessPort	DRW	0x9F	OK	0xD50106C1	
3.63222036	Operation	read	AccessPort	DRW	0x9F	OK	0xE7F92401	
3.63227004	Operation	read	AccessPort	DRW	0x9F	OK	0x42082171	
3.63231966	Operation	read	AccessPort	DRW	0x9F	OK	0x2407D000	
3.63236932	Operation	read	AccessPort	DRW	0x9F	OK	0xBD700020	
3.63241896	Operation	read	AccessPort	DRW	0x9F	OK	0x88014831	
3.63246862	Operation	read	AccessPort	DRW	0x9F	OK	0xD50307C9	
3.63251826	Operation	read	AccessPort	DRW	0x9F	OK	0x81814930	
3.63256790	Operation	read	AccessPort	DRW	0x9F	OK	0x81814930	
3.63261756	Operation	read	AccessPort	DRW	0x9F	OK	0xB4104770	
3.63266720	Operation	read	AccessPort	DRW	0x9F	OK	0x740121FF	
3.63271686	Operation	read	AccessPort	DRW	0x9F	OK	0x780A492E	
3.63276650	Operation	read	AccessPort	DRW	0x9F	OK	0x220373C2	
3.63281618	Operation	read	AccessPort	DRW	0x9F	OK	0x115B7BC3	
3.63286580	Operation	read	AccessPort	DRW	0x9F	OK	0x2B034013	
3.63291548	Operation	read	AccessPort	DRW	0x9F	OK	0x4B2BD114	
3.63296510	Operation	read	AccessPort	DRW	0x9F	OK	0x0C1B681B	
3.63301858	Operation	read	AccessPort	DRW	0x9F	OK	0x2A01401A	
3.63306826	Operation	read	AccessPort	DRW	0x9F	OK	0x2A02D001	
3.63311788	Operation	read	AccessPort	DRW	0x9F	OK	0x4A28D108	
3.63316754	Operation	read	AccessPort	DRW	0x9F	OK	0x74037813	
3.63321718	Operation	read	AccessPort	DRW	0x9F	OK	0xD103075B	
3.63326684	Operation	read	AccessPort	DRW	0x9F	OK	0x24017813	
3.63331648	Operation	read	AccessPort	DRW	0x9F	OK	0x7014431C	
3.63336614	Operation	read	AccessPort	DRW	0x9F	OK	0x239F780A	
3.63341578	Operation	read	AccessPort	DRW	0x9F	OK	0x700B4013	
3.63346542	Operation	read	AccessPort	DRW	0x9F	OK	0x73812100	
3.63351508	Operation	read	AccessPort	DRW	0x9F	OK	0x880A491B	
3.63356472	Operation	read	AccessPort	DRW	0x9F	OK	0xD50907D3	
3.63361440	Operation	read	AccessPort	DRW	0x9F	OK	0x22018182	
3.63366402	Operation	read	AccessPort	DRW	0x9F	OK	0x4A1E7382	
3.63371368	Operation	read	AccessPort	DRW	0x9F	OK	0x4A1E81CA	
3.63376332	Operation	read	AccessPort	DRW	0x9F	OK	0x22E981CA	
3.63381298	Operation	read	AccessPort	DRW	0x9F	OK	0x800A0052	
3.63386262	Operation	read	AccessPort	DRW	0x9F	OK	0x680A491C	
3.63391228	Operation	read	AccessPort	DRW	0x9F	OK	0x684A6002	
3.63396192	Operation	read	AccessPort	DRW	0x9F	OK	0x20F86042	
3.63401592	Operation	read	AccessPort	DRW	0x9F	OK	0x60080400	
3.63406556	Operation	read	AccessPort	DRW	0x9F	OK	0x20006048	
3.63411522	Operation	read	AccessPort	DRW	0x9F	OK	0x4770BC10	
3.63416486	Operation	read	AccessPort	DRW	0x9F	OK	0x29FF7C01	
3.63421450	Operation	read	AccessPort	DRW	0x9F	OK	0x4A12D001	
3.63426418	Operation	read	AccessPort	DRW	0x9F	OK	0x7BC17011	
3.63431380	Operation	read	AccessPort	DRW	0x9F	OK	0x70114A0E	
3.63436348	Operation	read	AccessPort	DRW	0x9F	OK	0x29007B81	
3.63441310	Operation	read	AccessPort	DRW	0x9F	OK	0x4909D006	
3.63446276	Operation	read	AccessPort	DRW	0x9F	OK	0x81CA4A0E	
3.63451240	Operation	read	AccessPort	DRW	0x9F	OK	0x81CA4A0E	
3.63456206	Operation	read	AccessPort	DRW	0x9F	OK	0x800A8982	
3.63461170	Operation	read	AccessPort	DRW	0x9F	OK	0x73812100	
3.63466136	Operation	read	AccessPort	DRW	0x9F	OK	0x6802490C	
3.63471100	Operation	read	AccessPort	DRW	0x9F	OK	0x6840600A	
3.63476064	Operation	read	AccessPort	DRW	0x9F	OK	0x20006048	
3.63481032	Operation	read	AccessPort	DRW	0x9F	OK	0x00004770	
3.63485994	Operation	read	AccessPort	DRW	0x9F	OK	0x40020000	
3.63490962	Operation	read	AccessPort	DRW	0x9F	OK	0x40052000	
3.63495924	Operation	read	AccessPort	DRW	0x9F	OK	0x0000A602	
3.63501276	Operation	read	AccessPort	DRW	0x9F	OK	0x0000B480	
3.63506238	Operation	read	AccessPort	DRW	0x9F	OK	0x4007E001	
3.63511206	Operation	read	AccessPort	DRW	0x9F	OK	0x40048004	
3.63516168	Operation	read	AccessPort	DRW	0x9F	OK	0x40064004	
3.63521134	Operation	read	AccessPort	DRW	0x9F	OK	0x0000C520	
3.63526098	Operation	read	AccessPort	DRW	0x9F	OK	0x0000D928	
3.63531084	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x4001F004	
3.63729644	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.63735694	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.63740696	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF86D8	
3.63745670	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.63750648	Operation	write	AccessPort	DRW	0xBB	OK	0x1FFF86FC	
3.63756556	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x4001F004	
3.63781556	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.63787612	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.63792612	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8724	
3.63798014	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.63802994	Operation	write	AccessPort	DRW	0xBB	OK	0x7FFFFFFE	
3.63807972	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.63813872	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x4001F004	
3.63842544	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.63848598	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.63853600	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF875C	
3.63858574	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.63863552	Operation	write	AccessPort	DRW	0xBB	OK	0x7FFFFFFE	
3.63868532	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.63874432	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x4001F004	
3.63900328	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.63906040	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.63911038	Operation	write	AccessPort	TAR	0x8B	OK	0xE0001000	
3.63916016	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.63921002	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.63922440	Operation	read	AccessPort	DRW	0x9F	OK	0x4001F004	
3.63927412	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x40000001	
3.63950884	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.63959688	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.63964692	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.63969664	Operation	write	AccessPort	CSW	0xA3	OK	0x23000002	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Auto-increment off, Size=Word (32 bits)
3.63974640	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.63976070	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
3.63981064	Operation	write	AccessPort	BD2	0x93	OK	0x00000000	
3.63986036	Operation	write	AccessPort	BD1	0x8B	OK	0x00010000	
3.63991006	Operation	read	AccessPort	BD0	0x87	WAIT		
3.63992444	Operation	read	AccessPort	BD0	0x87	OK	0x40000001	
3.63997840	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64002828	Operation	write	AccessPort	BD2	0x93	OK	0x00000000	
3.64007798	Operation	write	AccessPort	BD1	0x8B	OK	0x00010002	
3.64012760	Operation	read	AccessPort	BD0	0x87	WAIT		
3.64014192	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64019152	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64024126	Operation	write	AccessPort	BD2	0x93	OK	0x00000000	
3.64029096	Operation	write	AccessPort	BD1	0x8B	OK	0x00010004	
3.64034058	Operation	read	AccessPort	BD0	0x87	WAIT		
3.64035488	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64040450	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64045424	Operation	write	AccessPort	BD2	0x93	OK	0x00000000	
3.64050394	Operation	write	AccessPort	BD1	0x8B	OK	0x00010005	
3.64055356	Operation	read	AccessPort	BD0	0x87	WAIT		
3.64056788	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64061748	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64066720	Operation	write	AccessPort	BD2	0x93	OK	0x00000000	
3.64071690	Operation	write	AccessPort	BD1	0x8B	OK	0x00010006	
3.64076654	Operation	read	AccessPort	BD0	0x87	WAIT		
3.64078086	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64083044	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64088020	Operation	write	AccessPort	BD2	0x93	OK	0xFFFFFFFF	
3.64092988	Operation	write	AccessPort	BD1	0x8B	OK	0x0001000E	
3.64098344	Operation	read	AccessPort	BD0	0x87	WAIT		
3.64099774	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64104740	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64109726	Operation	write	AccessPort	BD2	0x93	OK	0x1FFF86D8	
3.64114696	Operation	write	AccessPort	BD1	0x8B	OK	0x00010011	
3.64119662	Operation	read	AccessPort	BD0	0x87	WAIT		
3.64121090	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64126052	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64149596	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.64155110	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.64160104	Operation	write	AccessPort	TAR	0x8B	OK	0xE000ED30	
3.64165082	Operation	write	AccessPort	CSW	0xA3	OK	0x23000002	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Auto-increment off, Size=Word (32 bits)
3.64170062	Operation	write	AccessPort	DRW	0xBB	OK	0x0000001F	
3.64175078	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.64176508	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.64181480	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.64186456	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.64187886	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
3.64192864	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.64198304	Operation	read	AccessPort	BD3	0x9F	OK	0x00030003	
3.64203264	Operation	read	AccessPort	BD3	0x9F	OK	0x01000000	
3.64208262	Operation	write	AccessPort	BD0	0xA3	OK	0xA05F000B	
3.64213242	Operation	write	AccessPort	BD0	0xA3	OK	0xA05F0009	
3.64220042	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01000000	
